,Unnamed: 0,state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code,quarter,days_multiplier,exposure_code,births_other,pop_other
555,566,Hawaii,2020,4,592.0,1468.0,586.0,462.0,459.0,768.0,909.0,1583.0,1063.0,935.0,74.0,496.0,446.0,2646.0,1630.0,1711.0,264523.0,6014.0,51112.0,34264.0,173133.0,202562.0,61961.0,29237.0,79161.0,63228.0,92897.0,108232.0,156291.0,77651.0,94764.0,92108.0,0.0,0,2020-07-01,2020-08-31,2020-07-01,0.0,2020-Q3,1.010989010989011,0,1630.0,173133.0
556,567,Hawaii,2020,5,553.0,1510.0,647.0,443.0,449.0,855.0,921.0,1649.0,1058.0,934.0,70.0,556.0,451.0,2710.0,1633.0,1776.0,264523.0,6014.0,51112.0,34264.0,173133.0,202562.0,61961.0,29237.0,79161.0,63228.0,92897.0,108232.0,156291.0,77651.0,94764.0,92108.0,0.0,0,2020-09-01,2020-10-31,2020-09-01,0.0,2020-Q3,1.0,0,1633.0,173133.0
557,568,Hawaii,2020,6,545.0,1448.0,575.0,431.0,487.0,753.0,845.0,1484.0,1083.0,962.0,57.0,488.0,417.0,2568.0,1606.0,1606.0,264523.0,6014.0,51112.0,34264.0,173133.0,202562.0,61961.0,29237.0,79161.0,63228.0,92897.0,108232.0,156291.0,77651.0,94764.0,92108.0,0.0,0,2020-11-01,2020-12-31,2020-11-01,0.0,2020-Q4,1.010989010989011,0,1606.0,173133.0
558,569,Hawaii,2021,1,460.0,1294.0,566.0,374.0,400.0,716.0,786.0,1379.0,939.0,843.0,57.0,471.0,367.0,2320.0,1425.0,1477.0,263852.0,5740.0,51434.0,34636.0,172042.0,201126.0,62726.0,27672.0,79299.0,58708.0,98172.0,110964.0,152888.0,78354.0,92746.0,92752.0,0.0,0,2021-01-01,2021-02-28,2021-01-01,0.0,2021-Q1,0.989010989010989,0,1425.0,172042.0
559,570,Hawaii,2021,2,544.0,1522.0,608.0,422.0,462.0,770.0,974.0,1620.0,1048.0,929.0,51.0,517.0,468.0,2674.0,1638.0,1745.0,263852.0,5740.0,51434.0,34636.0,172042.0,201126.0,62726.0,27672.0,79299.0,58708.0,98172.0,110964.0,152888.0,78354.0,92746.0,92752.0,0.0,0,2021-03-01,2021-04-30,2021-03-01,0.0,2021-Q1,1.010989010989011,0,1638.0,172042.0
560,571,Hawaii,2021,3,484.0,1468.0,592.0,384.0,464.0,725.0,912.0,1564.0,979.0,889.0,54.0,460.0,449.0,2544.0,1581.0,1655.0,263852.0,5740.0,51434.0,34636.0,172042.0,201126.0,62726.0,27672.0,79299.0,58708.0,98172.0,110964.0,152888.0,78354.0,92746.0,92752.0,0.0,0,2021-05-01,2021-06-30,2021-05-01,0.0,2021-Q2,1.010989010989011,0,1581.0,172042.0
561,572,Hawaii,2021,4,539.0,1507.0,719.0,397.0,476.0,832.0,999.0,1711.0,1049.0,919.0,57.0,545.0,443.0,2765.0,1720.0,1846.0,263852.0,5740.0,51434.0,34636.0,172042.0,201126.0,62726.0,27672.0,79299.0,58708.0,98172.0,110964.0,152888.0,78354.0,92746.0,92752.0,0.0,0,2021-07-01,2021-08-31,2021-07-01,0.0,2021-Q3,1.010989010989011,0,1720.0,172042.0
562,573,Hawaii,2021,5,559.0,1522.0,623.0,446.0,484.0,783.0,955.0,1640.0,1063.0,935.0,64.0,513.0,498.0,2704.0,1629.0,1769.0,263852.0,5740.0,51434.0,34636.0,172042.0,201126.0,62726.0,27672.0,79299.0,58708.0,98172.0,110964.0,152888.0,78354.0,92746.0,92752.0,0.0,0,2021-09-01,2021-10-31,2021-09-01,0.0,2021-Q3,1.0,0,1629.0,172042.0
563,574,Hawaii,2021,6,462.0,1472.0,625.0,425.0,429.0,738.0,912.0,1531.0,1025.0,888.0,58.0,495.0,433.0,2559.0,1573.0,1671.0,263852.0,5740.0,51434.0,34636.0,172042.0,201126.0,62726.0,27672.0,79299.0,58708.0,98172.0,110964.0,152888.0,78354.0,92746.0,92752.0,0.0,0,2021-11-01,2021-12-31,2021-11-01,0.0,2021-Q4,1.010989010989011,0,1573.0,172042.0
564,575,Hawaii,2022,1,496.0,1496.0,628.0,378.0,503.0,749.0,958.0,1610.0,1008.0,856.0,62.0,497.0,447.0,2620.0,1614.0,1764.0,261931.0,5807.0,51427.0,34822.0,169875.0,193374.0,68557.0,29232.0,88174.0,62151.0,82374.0,104384.0,157547.0,77498.0,91048.0,93385.0,0.0,0,2022-01-01,2022-02-28,2022-01-01,0.0,2022-Q1,0.989010989010989,0,1614.0,169875.0
565,576,Hawaii,2022,2,506.0,1437.0,609.0,338.0,488.0,800.0,902.0,1552.0,994.0,855.0,55.0,482.0,438.0,2552.0,1577.0,1697.0,261931.0,5807.0,51427.0,34822.0,169875.0,193374.0,68557.0,29232.0,88174.0,62151.0,82374.0,104384.0,157547.0,77498.0,91048.0,93385.0,0.0,0,2022-03-01,2022-04-30,2022-03-01,0.0,2022-Q1,1.010989010989011,0,1577.0,169875.0
566,577,Hawaii,2022,3,469.0,1392.0,590.0,333.0,458.0,718.0,914.0,1483.0,966.0,786.0,44.0,440.0,418.0,2451.0,1549.0,1665.0,261931.0,5807.0,51427.0,34822.0,169875.0,193374.0,68557.0,29232.0,88174.0,62151.0,82374.0,104384.0,157547.0,77498.0,91048.0,93385.0,0.0,0,2022-05-01,2022-06-30,2022-05-01,0.0,2022-Q2,1.010989010989011,0,1549.0,169875.0
567,578,Hawaii,2022,4,559.0,1445.0,634.0,381.0,523.0,839.0,860.0,1547.0,1086.0,929.0,51.0,485.0,469.0,2638.0,1633.0,1709.0,261931.0,5807.0,51427.0,34822.0,169875.0,193374.0,68557.0,29232.0,88174.0,62151.0,82374.0,104384.0,157547.0,77498.0,91048.0,93385.0,0.0,0,2022-07-01,2022-08-31,2022-07-01,0.0,2022-Q3,1.010989010989011,0,1633.0,169875.0
568,579,Hawaii,2022,5,499.0,1443.0,686.0,383.0,462.0,794.0,946.0,1584.0,1038.0,849.0,55.0,498.0,451.0,2628.0,1624.0,1779.0,261931.0,5807.0,51427.0,34822.0,169875.0,193374.0,68557.0,29232.0,88174.0,62151.0,82374.0,104384.0,157547.0,77498.0,91048.0,93385.0,0.0,0,2022-09-01,2022-10-31,2022-09-01,0.0,2022-Q3,1.0,0,1624.0,169875.0
569,580,Hawaii,2022,6,485.0,1433.0,655.0,428.0,422.0,774.0,891.0,1534.0,1034.0,889.0,58.0,477.0,471.0,2573.0,1567.0,1684.0,261931.0,5807.0,51427.0,34822.0,169875.0,193374.0,68557.0,29232.0,88174.0,62151.0,82374.0,104384.0,157547.0,77498.0,91048.0,93385.0,0.0,0,2022-11-01,2022-12-31,2022-11-01,0.0,2022-Q4,1.010989010989011,0,1567.0,169875.0
570,581,Hawaii,2023,1,482.0,1353.0,636.0,399.0,389.0,759.0,878.0,1477.0,992.0,811.0,51.0,494.0,414.0,2471.0,1512.0,1660.0,260023.9860262572,5874.782055749129,51420.00095267722,35008.998845132235,167735.2950151707,185920.78535843204,74930.04892707968,30879.94449262793,98042.27387482818,65795.9188015262,69118.24019068574,98194.18420388596,162347.9750470933,76651.35160936264,89381.08709809587,94022.32000388132,0.0,0,2023-01-01,2023-02-28,2023-01-01,,2023-Q1,0.989010989010989,0,1512.0,167720.2041726986
571,582,Hawaii,2023,2,459.0,1319.0,648.0,406.0,350.0,741.0,886.0,1467.0,957.0,810.0,59.0,486.0,410.0,2426.0,1471.0,1616.0,260023.9860262572,5874.782055749129,51420.00095267722,35008.998845132235,167735.2950151707,185920.78535843204,74930.04892707968,30879.94449262793,98042.27387482818,65795.9188015262,69118.24019068574,98194.18420388596,162347.9750470933,76651.35160936264,89381.08709809587,94022.32000388132,0.0,0,2023-03-01,2023-04-30,2023-03-01,,2023-Q1,1.010989010989011,0,1471.0,167720.2041726986
572,583,Hawaii,2023,3,488.0,1334.0,619.0,405.0,368.0,741.0,889.0,1478.0,957.0,830.0,56.0,457.0,422.0,2439.0,1504.0,1609.0,260023.9860262572,5874.782055749129,51420.00095267722,35008.998845132235,167735.2950151707,185920.78535843204,74930.04892707968,30879.94449262793,98042.27387482818,65795.9188015262,69118.24019068574,98194.18420388596,162347.9750470933,76651.35160936264,89381.08709809587,94022.32000388132,0.0,0,2023-05-01,2023-06-30,2023-05-01,,2023-Q2,1.010989010989011,0,1504.0,167720.2041726986
573,584,Hawaii,2023,4,501.0,1403.0,615.0,460.0,367.0,777.0,883.0,1463.0,1049.0,900.0,48.0,473.0,476.0,2516.0,1519.0,1616.0,260023.9860262572,5874.782055749129,51420.00095267722,35008.998845132235,167735.2950151707,185920.78535843204,74930.04892707968,30879.94449262793,98042.27387482818,65795.9188015262,69118.24019068574,98194.18420388596,162347.9750470933,76651.35160936264,89381.08709809587,94022.32000388132,0.0,0,2023-07-01,2023-08-31,2023-07-01,,2023-Q3,1.010989010989011,0,1519.0,167720.2041726986
574,585,Hawaii,2023,5,491.0,1351.0,643.0,457.0,363.0,715.0,892.0,1446.0,1034.0,876.0,52.0,485.0,452.0,2481.0,1492.0,1605.0,260023.9860262572,5874.782055749129,51420.00095267722,35008.998845132235,167735.2950151707,185920.78535843204,74930.04892707968,30879.94449262793,98042.27387482818,65795.9188015262,69118.24019068574,98194.18420388596,162347.9750470933,76651.35160936264,89381.08709809587,94022.32000388132,0.0,0,2023-09-01,2023-10-31,2023-09-01,,2023-Q3,1.0,0,1492.0,167720.2041726986
575,586,Hawaii,2023,6,463.0,1323.0,627.0,408.0,410.0,678.0,868.0,1376.0,1029.0,851.0,46.0,401.0,432.0,2410.0,1531.0,1559.0,260023.9860262572,5874.782055749129,51420.00095267722,35008.998845132235,167735.2950151707,185920.78535843204,74930.04892707968,30879.94449262793,98042.27387482818,65795.9188015262,69118.24019068574,98194.18420388596,162347.9750470933,76651.35160936264,89381.08709809587,94022.32000388132,0.0,0,2023-11-01,2023-12-31,2023-11-01,,2023-Q4,1.010989010989011,0,1531.0,167720.2041726986
576,588,Idaho,2016,1,1051.0,1930.0,446.0,412.0,907.0,1186.0,905.0,2478.0,949.0,1328.0,34.0,2672.0,551.0,3427.0,170.0,2099.0,323517.0,2447.0,256093.0,47080.0,17897.0,240448.0,83069.0,55346.0,106541.0,90530.0,71101.0,155422.0,168095.0,112289.0,109126.0,102102.0,0.0,0,2016-01-01,2016-02-29,2016-01-01,1.0,2016-Q1,1.0,0,170.0,17897.0
577,589,Idaho,2016,2,1158.0,2199.0,467.0,408.0,969.0,1375.0,1057.0,2768.0,1056.0,1375.0,35.0,3021.0,580.0,3824.0,188.0,2449.0,323517.0,2447.0,256093.0,47080.0,17897.0,240448.0,83069.0,55346.0,106541.0,90530.0,71101.0,155422.0,168095.0,112289.0,109126.0,102102.0,0.0,0,2016-03-01,2016-04-30,2016-03-01,1.0,2016-Q1,1.010989010989011,0,188.0,17897.0
578,590,Idaho,2016,3,1152.0,2193.0,474.0,430.0,983.0,1403.0,991.0,2748.0,1071.0,1469.0,41.0,2961.0,623.0,3819.0,194.0,2350.0,323517.0,2447.0,256093.0,47080.0,17897.0,240448.0,83069.0,55346.0,106541.0,90530.0,71101.0,155422.0,168095.0,112289.0,109126.0,102102.0,0.0,0,2016-05-01,2016-06-30,2016-05-01,1.0,2016-Q2,1.010989010989011,0,194.0,17897.0
579,591,Idaho,2016,4,1153.0,2257.0,488.0,432.0,991.0,1402.0,1049.0,2763.0,1135.0,1461.0,36.0,3029.0,657.0,3898.0,176.0,2437.0,323517.0,2447.0,256093.0,47080.0,17897.0,240448.0,83069.0,55346.0,106541.0,90530.0,71101.0,155422.0,168095.0,112289.0,109126.0,102102.0,0.0,0,2016-07-01,2016-08-31,2016-07-01,1.0,2016-Q3,1.010989010989011,0,176.0,17897.0
580,592,Idaho,2016,5,1197.0,2272.0,491.0,411.0,1025.0,1409.0,1096.0,2933.0,1027.0,1414.0,30.0,3117.0,610.0,3960.0,203.0,2546.0,323517.0,2447.0,256093.0,47080.0,17897.0,240448.0,83069.0,55346.0,106541.0,90530.0,71101.0,155422.0,168095.0,112289.0,109126.0,102102.0,0.0,0,2016-09-01,2016-10-31,2016-09-01,1.0,2016-Q3,1.0,0,203.0,17897.0
581,593,Idaho,2016,6,1034.0,2022.0,458.0,399.0,904.0,1296.0,894.0,2562.0,952.0,1239.0,41.0,2713.0,588.0,3514.0,172.0,2275.0,323517.0,2447.0,256093.0,47080.0,17897.0,240448.0,83069.0,55346.0,106541.0,90530.0,71101.0,155422.0,168095.0,112289.0,109126.0,102102.0,0.0,0,2016-11-01,2016-12-31,2016-11-01,1.0,2016-Q4,1.010989010989011,0,172.0,17897.0
582,594,Idaho,2017,1,1068.0,1934.0,454.0,394.0,872.0,1275.0,900.0,2478.0,976.0,1302.0,49.0,2685.0,543.0,3456.0,179.0,2154.0,330498.0,2607.0,260538.0,48715.0,18638.0,252914.0,77584.0,50286.0,113610.0,91789.0,74812.0,162232.0,168266.0,113665.0,111619.0,105214.0,0.0,0,2017-01-01,2017-02-28,2017-01-01,1.0,2017-Q1,0.989010989010989,0,179.0,18638.0
583,595,Idaho,2017,2,1079.0,2126.0,463.0,414.0,896.0,1298.0,1043.0,2645.0,1023.0,1333.0,36.0,2848.0,584.0,3668.0,200.0,2335.0,330498.0,2607.0,260538.0,48715.0,18638.0,252914.0,77584.0,50286.0,113610.0,91789.0,74812.0,162232.0,168266.0,113665.0,111619.0,105214.0,0.0,0,2017-03-01,2017-04-30,2017-03-01,1.0,2017-Q1,1.010989010989011,0,200.0,18638.0
584,596,Idaho,2017,3,1155.0,2278.0,498.0,409.0,985.0,1403.0,1111.0,2809.0,1116.0,1450.0,45.0,3072.0,622.0,3931.0,192.0,2481.0,330498.0,2607.0,260538.0,48715.0,18638.0,252914.0,77584.0,50286.0,113610.0,91789.0,74812.0,162232.0,168266.0,113665.0,111619.0,105214.0,0.0,0,2017-05-01,2017-06-30,2017-05-01,1.0,2017-Q2,1.010989010989011,0,192.0,18638.0
585,597,Idaho,2017,4,1159.0,2281.0,479.0,424.0,992.0,1473.0,1012.0,2790.0,1127.0,1481.0,38.0,3007.0,656.0,3919.0,218.0,2438.0,330498.0,2607.0,260538.0,48715.0,18638.0,252914.0,77584.0,50286.0,113610.0,91789.0,74812.0,162232.0,168266.0,113665.0,111619.0,105214.0,0.0,0,2017-07-01,2017-08-31,2017-07-01,1.0,2017-Q3,1.010989010989011,0,218.0,18638.0
586,598,Idaho,2017,5,1050.0,2187.0,543.0,389.0,950.0,1347.0,1070.0,2756.0,1024.0,1365.0,35.0,2900.0,634.0,3780.0,211.0,2415.0,330498.0,2607.0,260538.0,48715.0,18638.0,252914.0,77584.0,50286.0,113610.0,91789.0,74812.0,162232.0,168266.0,113665.0,111619.0,105214.0,0.0,0,2017-09-01,2017-10-31,2017-09-01,1.0,2017-Q3,1.0,0,211.0,18638.0
587,599,Idaho,2017,6,983.0,1914.0,482.0,364.0,880.0,1228.0,885.0,2428.0,949.0,1245.0,36.0,2606.0,551.0,3379.0,186.0,2134.0,330498.0,2607.0,260538.0,48715.0,18638.0,252914.0,77584.0,50286.0,113610.0,91789.0,74812.0,162232.0,168266.0,113665.0,111619.0,105214.0,0.0,0,2017-11-01,2017-12-31,2017-11-01,1.0,2017-Q4,1.010989010989011,0,186.0,18638.0
588,600,Idaho,2018,1,963.0,1831.0,469.0,346.0,837.0,1188.0,875.0,2375.0,885.0,1181.0,38.0,2531.0,515.0,3263.0,179.0,2082.0,337290.0,2734.0,265074.0,50378.0,19104.0,260393.0,76897.0,58881.0,107532.0,95769.0,75108.0,159374.0,177916.0,115050.0,113398.0,108842.0,0.0,0,2018-01-01,2018-02-28,2018-01-01,1.0,2018-Q1,0.989010989010989,0,179.0,19104.0
589,601,Idaho,2018,2,1033.0,2045.0,485.0,380.0,895.0,1286.0,991.0,2577.0,985.0,1254.0,40.0,2794.0,565.0,3563.0,164.0,2309.0,337290.0,2734.0,265074.0,50378.0,19104.0,260393.0,76897.0,58881.0,107532.0,95769.0,75108.0,159374.0,177916.0,115050.0,113398.0,108842.0,0.0,0,2018-03-01,2018-04-30,2018-03-01,1.0,2018-Q1,1.010989010989011,0,164.0,19104.0
590,602,Idaho,2018,3,1044.0,2182.0,478.0,381.0,927.0,1330.0,1052.0,2730.0,973.0,1239.0,43.0,2894.0,573.0,3704.0,194.0,2465.0,337290.0,2734.0,265074.0,50378.0,19104.0,260393.0,76897.0,58881.0,107532.0,95769.0,75108.0,159374.0,177916.0,115050.0,113398.0,108842.0,0.0,0,2018-05-01,2018-06-30,2018-05-01,1.0,2018-Q2,1.010989010989011,0,194.0,19104.0
591,603,Idaho,2018,4,1037.0,2224.0,525.0,375.0,998.0,1306.0,1087.0,2773.0,1013.0,1276.0,40.0,2911.0,662.0,3786.0,173.0,2510.0,337290.0,2734.0,265074.0,50378.0,19104.0,260393.0,76897.0,58881.0,107532.0,95769.0,75108.0,159374.0,177916.0,115050.0,113398.0,108842.0,0.0,0,2018-07-01,2018-08-31,2018-07-01,1.0,2018-Q3,1.010989010989011,0,173.0,19104.0
592,604,Idaho,2018,5,1030.0,2106.0,520.0,390.0,892.0,1321.0,1030.0,2623.0,1031.0,1331.0,32.0,2819.0,637.0,3656.0,168.0,2325.0,337290.0,2734.0,265074.0,50378.0,19104.0,260393.0,76897.0,58881.0,107532.0,95769.0,75108.0,159374.0,177916.0,115050.0,113398.0,108842.0,0.0,0,2018-09-01,2018-10-31,2018-09-01,1.0,2018-Q3,1.0,0,168.0,19104.0
593,605,Idaho,2018,6,965.0,1926.0,506.0,334.0,875.0,1186.0,985.0,2517.0,878.0,1202.0,39.0,2603.0,587.0,3397.0,168.0,2195.0,337290.0,2734.0,265074.0,50378.0,19104.0,260393.0,76897.0,58881.0,107532.0,95769.0,75108.0,159374.0,177916.0,115050.0,113398.0,108842.0,0.0,0,2018-11-01,2018-12-31,2018-11-01,1.0,2018-Q4,1.010989010989011,0,168.0,19104.0
594,606,Idaho,2019,1,959.0,1884.0,513.0,357.0,830.0,1228.0,923.0,2427.0,927.0,1233.0,38.0,2559.0,581.0,3356.0,178.0,2123.0,344821.0,2841.0,270225.0,52175.0,19580.0,275908.0,68913.0,56730.0,108100.0,96847.0,83143.0,171817.0,173004.0,116796.0,115773.0,112252.0,0.0,0,2019-01-01,2019-02-28,2019-01-01,1.0,2019-Q1,0.989010989010989,0,178.0,19580.0
595,607,Idaho,2019,2,984.0,2139.0,528.0,375.0,901.0,1280.0,1074.0,2643.0,1005.0,1236.0,45.0,2825.0,592.0,3651.0,189.0,2415.0,344821.0,2841.0,270225.0,52175.0,19580.0,275908.0,68913.0,56730.0,108100.0,96847.0,83143.0,171817.0,173004.0,116796.0,115773.0,112252.0,0.0,0,2019-03-01,2019-04-30,2019-03-01,1.0,2019-Q1,1.010989010989011,0,189.0,19580.0
596,608,Idaho,2019,3,1052.0,2283.0,527.0,381.0,944.0,1380.0,1139.0,2837.0,1020.0,1265.0,54.0,3012.0,630.0,3862.0,166.0,2597.0,344821.0,2841.0,270225.0,52175.0,19580.0,275908.0,68913.0,56730.0,108100.0,96847.0,83143.0,171817.0,173004.0,116796.0,115773.0,112252.0,0.0,0,2019-05-01,2019-06-30,2019-05-01,1.0,2019-Q2,1.010989010989011,0,166.0,19580.0
597,609,Idaho,2019,4,1105.0,2369.0,603.0,412.0,1030.0,1463.0,1150.0,2993.0,1082.0,1350.0,52.0,3101.0,700.0,4077.0,224.0,2727.0,344821.0,2841.0,270225.0,52175.0,19580.0,275908.0,68913.0,56730.0,108100.0,96847.0,83143.0,171817.0,173004.0,116796.0,115773.0,112252.0,0.0,0,2019-07-01,2019-08-31,2019-07-01,1.0,2019-Q3,1.010989010989011,0,224.0,19580.0
598,610,Idaho,2019,5,986.0,2085.0,525.0,358.0,892.0,1267.0,1052.0,2611.0,982.0,1232.0,26.0,2796.0,576.0,3596.0,198.0,2364.0,344821.0,2841.0,270225.0,52175.0,19580.0,275908.0,68913.0,56730.0,108100.0,96847.0,83143.0,171817.0,173004.0,116796.0,115773.0,112252.0,0.0,0,2019-09-01,2019-10-31,2019-09-01,1.0,2019-Q3,1.0,0,198.0,19580.0
599,611,Idaho,2019,6,971.0,1991.0,514.0,352.0,901.0,1195.0,1007.0,2516.0,954.0,1215.0,42.0,2640.0,612.0,3476.0,182.0,2261.0,344821.0,2841.0,270225.0,52175.0,19580.0,275908.0,68913.0,56730.0,108100.0,96847.0,83143.0,171817.0,173004.0,116796.0,115773.0,112252.0,0.0,0,2019-11-01,2019-12-31,2019-11-01,1.0,2019-Q4,1.010989010989011,0,182.0,19580.0
600,612,Idaho,2020,1,875.0,1949.0,484.0,343.0,851.0,1154.0,949.0,2397.0,911.0,1185.0,44.0,2555.0,555.0,3308.0,154.0,2123.0,364030.0,3121.0,284639.0,55551.0,20719.0,292288.0,71742.0,57617.0,114098.0,100107.0,92208.0,178060.0,185970.0,132529.0,116152.0,115349.0,0.0,0,2020-01-01,2020-02-29,2020-01-01,1.0,2020-Q1,1.0,0,154.0,20719.0
601,613,Idaho,2020,2,987.0,2156.0,506.0,358.0,925.0,1239.0,1105.0,2636.0,1010.0,1238.0,42.0,2818.0,600.0,3649.0,189.0,2411.0,364030.0,3121.0,284639.0,55551.0,20719.0,292288.0,71742.0,57617.0,114098.0,100107.0,92208.0,178060.0,185970.0,132529.0,116152.0,115349.0,0.0,0,2020-03-01,2020-04-30,2020-03-01,1.0,2020-Q1,1.010989010989011,0,189.0,20719.0
602,614,Idaho,2020,3,1003.0,2166.0,503.0,379.0,903.0,1271.0,1095.0,2642.0,1027.0,1288.0,56.0,2805.0,622.0,3672.0,189.0,2384.0,364030.0,3121.0,284639.0,55551.0,20719.0,292288.0,71742.0,57617.0,114098.0,100107.0,92208.0,178060.0,185970.0,132529.0,116152.0,115349.0,0.0,0,2020-05-01,2020-06-30,2020-05-01,1.0,2020-Q2,1.010989010989011,0,189.0,20719.0
603,615,Idaho,2020,4,1074.0,2237.0,563.0,355.0,993.0,1341.0,1155.0,2787.0,1084.0,1387.0,41.0,2961.0,660.0,3874.0,212.0,2487.0,364030.0,3121.0,284639.0,55551.0,20719.0,292288.0,71742.0,57617.0,114098.0,100107.0,92208.0,178060.0,185970.0,132529.0,116152.0,115349.0,0.0,0,2020-07-01,2020-08-31,2020-07-01,1.0,2020-Q3,1.010989010989011,0,212.0,20719.0
604,616,Idaho,2020,5,943.0,2169.0,564.0,347.0,882.0,1305.0,1114.0,2712.0,963.0,1246.0,38.0,2789.0,653.0,3676.0,196.0,2430.0,364030.0,3121.0,284639.0,55551.0,20719.0,292288.0,71742.0,57617.0,114098.0,100107.0,92208.0,178060.0,185970.0,132529.0,116152.0,115349.0,0.0,0,2020-09-01,2020-10-31,2020-09-01,1.0,2020-Q3,1.0,0,196.0,20719.0
605,617,Idaho,2020,6,943.0,1846.0,529.0,356.0,834.0,1128.0,981.0,2353.0,965.0,1215.0,44.0,2512.0,587.0,3318.0,175.0,2103.0,364030.0,3121.0,284639.0,55551.0,20719.0,292288.0,71742.0,57617.0,114098.0,100107.0,92208.0,178060.0,185970.0,132529.0,116152.0,115349.0,0.0,0,2020-11-01,2020-12-31,2020-11-01,1.0,2020-Q4,1.010989010989011,0,175.0,20719.0
606,618,Idaho,2021,1,890.0,1870.0,476.0,315.0,767.0,1142.0,982.0,2363.0,871.0,1102.0,31.0,2445.0,580.0,3236.0,180.0,2134.0,376664.0,3273.0,293547.0,58328.0,21516.0,303477.0,73187.0,57263.0,118033.0,101372.0,99996.0,180795.0,195869.0,136534.0,119756.0,120374.0,0.0,0,2021-01-01,2021-02-28,2021-01-01,1.0,2021-Q1,0.989010989010989,0,180.0,21516.0
